Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,126,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759444233.918	,28.160,40353.700000,40,0,NO,"""2097152;2097152""",INT32;INT32,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.582,1688430,1.888,0.074,0.549,0.021,20.542,0.803,6.946,0.271,0.084,0.000
0,4294967295,127,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759453703.438	,12.480,9441.340000,40,0,NO,"""2097152;2097152""",INT8;INT8,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.728,708033,2.829,0.264,0.17,0.016,6.2,0.578,1.964,0.183,0.164,0.000
0,4294967295,128,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759463352.158	,12.160,9636.270000,40,0,NO,"""2097152;2097152""",UINT8;UINT8,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.349,683012,2.829,0.273,0.173,0.017,5.865,0.567,1.92,0.186,0.169,0.000
0,4294967295,129,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759472203.418	,11.680,8839.090000,40,0,NO,"""2097152;2097152""",BOOL;BOOL,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,654745,2.83,0.285,0.171,0.017,5.574,0.562,1.948,0.196,0.167,0.000
0,4294967295,130,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759484597.998	,30.460,12382.820000,40,0,NO,"""2097152;2097152""",DT_BF16;DT_BF16,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.959,1845267,14.227,0.509,5.586,0.2,12.256,0.438,3.7,0.132,0.009,0.000
0,4294967295,131,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759503537.278	,29.060,18908.790000,40,0,NO,"""4194304;4194304""",FLOAT16;FLOAT16,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.948,1778595,4.133,0.153,1.112,0.041,20.57,0.763,7.996,0.297,0.075,0.000
0,4294967295,132,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759547785.818	,53.020,44219.440000,40,0,NO,"""4194304;4194304""",FLOAT;FLOAT,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.048,3237158,25.361,0.517,9.988,0.204,31.208,0.636,6.773,0.138,0.004,0.000
0,4294967295,134,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759614305.598	,49.940,66466.730000,40,0,NO,"""4194304;4194304""",INT32;INT32,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.725,2951820,3.756,0.084,3.299,0.074,37.046,0.828,11.883,0.266,0.023,0.000
0,4294967295,135,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759629908.018	,17.900,15552.560000,40,0,NO,"""4194304;4194304""",INT8;INT8,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.031,1058033,5.569,0.347,0.239,0.015,9.702,0.605,4.664,0.291,0.081,0.000
0,4294967295,136,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759644866.478	,17.820,14940.600000,40,0,NO,"""4194304;4194304""",UINT8;UINT8,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.743,1039064,5.569,0.354,0.239,0.015,9.349,0.594,4.645,0.295,0.079,0.000
0,4294967295,137,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759659879.598	,18.100,14995.180000,40,0,NO,"""4194304;4194304""",BOOL;BOOL,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.972,1054163,5.569,0.349,0.233,0.015,9.748,0.61,4.668,0.292,0.081,0.000
0,4294967295,138,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759681280.238	,49.100,21382.650000,40,0,NO,"""4194304;4194304""",DT_BF16;DT_BF16,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.977,3034465,28.358,0.617,10.175,0.221,17.024,0.37,6.556,0.143,0.004,0.000
0,4294967295,140,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759715881.938	,50.600,34552.650000,40,0,NO,"""8388608;8388608""",FLOAT16;FLOAT16,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.476,3199425,8.26,0.17,1.069,0.022,40.066,0.827,15.196,0.313,0.024,0.000
0,4294967295,141,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759798418.918	,105.480,82486.400000,40,0,NO,"""8388608;8388608""",FLOAT;FLOAT,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.059,6735902,50.645,0.496,18.502,0.181,69.204,0.678,15.119,0.148,0.001,0.000
0,4294967295,143,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759950702.178	,95.860,152177.770000,40,0,NO,"""8388608;8388608""",INT32;INT32,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.908,5999950,7.586,0.083,4.346,0.048,80.489,0.885,27.625,0.304,0.026,0.000
0,4294967295,145,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193760056446.758	,29.680,105648.640000,40,0,NO,"""8388608;8388608""",INT8;INT8,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.639,1824184,11.109,0.402,0.416,0.015,18.057,0.653,9.244,0.334,0.04,0.000
0,4294967295,146,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193760084157.698	,29.240,27681.320000,40,0,NO,"""8388608;8388608""",UINT8;UINT8,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.174,1793466,11.109,0.409,0.418,0.015,16.944,0.624,8.871,0.326,0.04,0.000
0,4294967295,147,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193760111733.878	,28.840,27547.010000,40,0,NO,"""8388608;8388608""",BOOL;BOOL,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.973,1714226,11.109,0.428,0.408,0.016,16.887,0.65,9.203,0.354,0.045,0.000
0,4294967295,148,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193760152438.458	,74.880,40675.660000,40,0,NO,"""8388608;8388608""",DT_BF16;DT_BF16,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.368,4776293,56.603,0.782,19.658,0.272,25.684,0.355,9.401,0.13,0.001,0.000
0,4294967295,150,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193760221771.238	,94.600,69257.870000,40,0,NO,"""16777216;16777216""",FLOAT16;FLOAT16,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.497,6104776,16.357,0.177,1.771,0.019,80.753,0.873,34.295,0.371,0.011,0.000
0,4294967295,152,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193760438183.838	,212.480,216317.900000,40,0,NO,"""16777216;16777216""",FLOAT;FLOAT,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.689,13707442,101.311,0.488,41.281,0.199,146.566,0.706,40.16,0.193,0.001,0.000
0,4294967295,154,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193760745715.158	,224.480,307319.020000,40,0,NO,"""16777216;16777216""",INT32;INT32,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.32,14475131,15.15,0.069,5.696,0.026,203.761,0.929,81.288,0.371,0.007,0.000
0,4294967295,156,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193760965583.138	,55.980,219643.520000,40,0,NO,"""16777216;16777216""",INT8;INT8,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.101,3306681,22.136,0.442,1.172,0.023,30.787,0.615,20.929,0.418,0.025,0.000
0,4294967295,157,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193761049075.098	,53.940,83435.770000,40,0,NO,"""16777216;16777216""",UINT8;UINT8,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.276,3318203,22.136,0.44,1.2,0.024,31.377,0.624,20.583,0.409,0.024,0.000
0,4294967295,159,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193761126237.138	,54.580,77108.310000,40,0,NO,"""16777216;16777216""",BOOL;BOOL,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.355,3191406,22.136,0.458,1.01,0.021,31.84,0.658,19.009,0.393,0.024,0.000
0,4294967295,160,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193761229162.758	,142.980,102870.920000,40,0,NO,"""16777216;16777216""",DT_BF16;DT_BF16,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.585,9212615,113.263,0.811,39.913,0.286,47.125,0.338,21.077,0.151,0.001,0.000
0,4294967295,162,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193761442981.258	,221.720,213675.520000,40,0,NO,"""33554432;33554432""",FLOAT16;FLOAT16,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.616,14362674,32.544,0.15,2.732,0.013,197.594,0.908,78.128,0.359,0.012,0.000
0,4294967295,164,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193761917633.338	,508.540,474430.280000,40,0,NO,"""33554432;33554432""",FLOAT;FLOAT,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.591,33104981,202.797,0.404,81.963,0.163,379.658,0.757,74.256,0.148,0.0,0.000
0,4294967295,166,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193762553926.138	,469.000,635784.460000,40,0,NO,"""33554432;33554432""",INT32;INT32,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.821,30744157,30.292,0.065,6.598,0.014,447.39,0.96,167.14,0.359,0.004,0.000
0,4294967295,168,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193763022626.658	,105.060,468231.500000,40,0,NO,"""33554432;33554432""",INT8;INT8,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.321,6423167,44.155,0.454,3.831,0.039,65.361,0.672,43.1,0.443,0.014,0.000
0,4294967295,170,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193763245842.278	,101.020,223110.440000,40,0,NO,"""33554432;33554432""",UINT8;UINT8,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.637,6378043,44.155,0.457,1.57,0.016,66.518,0.688,45.286,0.469,0.014,0.000
0,4294967295,172,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193763473518.658	,101.920,227575.480000,40,0,NO,"""33554432;33554432""",BOOL;BOOL,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.582,6506402,44.155,0.448,1.274,0.013,70.349,0.714,47.483,0.482,0.014,0.000
0,4294967295,174,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193763756111.798	,352.420,282491.080000,40,0,NO,"""33554432;33554432""",DT_BF16;DT_BF16,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.18,22781899,226.703,0.657,88.52,0.256,184.677,0.535,43.903,0.127,0.0,0.000
0,4294967295,176,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193764241131.398	,530.500,484667.330000,40,0,NO,"""67108864;67108864""",FLOAT16;FLOAT16,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.286,34668848,65.013,0.124,6.567,0.013,488.066,0.929,205.523,0.391,0.007,0.000
0,4294967295,178,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193765189660.618	,924.400,947998.500000,40,0,NO,"""67108864;67108864""",FLOAT;FLOAT,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.659,60499467,405.155,0.442,158.309,0.173,692.159,0.755,230.264,0.251,0.0,0.000
0,4294967295,180,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193766441862.158	,912.980,1251277.350000,40,0,NO,"""67108864;67108864""",INT32;INT32,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.389,39757682,60.526,0.1,6.665,0.011,574.549,0.954,229.464,0.381,0.003,0.000
0,4294967295,182,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193767370403.278	,263.620,927628.020000,40,0,NO,"""67108864;67108864""",INT8;INT8,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.874,17151664,88.442,0.34,2.799,0.011,198.953,0.766,137.078,0.527,0.006,0.000
0,4294967295,184,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193767831105.558	,269.000,460438.630000,40,0,NO,"""67108864;67108864""",UINT8;UINT8,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.709,17470794,88.442,0.334,4.608,0.017,199.815,0.755,137.777,0.52,0.006,0.000
0,4294967295,186,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193768284317.338	,263.680,452942.750000,40,0,NO,"""67108864;67108864""",BOOL;BOOL,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.814,17147703,88.442,0.34,2.699,0.01,199.681,0.769,136.689,0.526,0.005,0.000
0,4294967295,188,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193768852592.158	,601.240,568011.320000,40,0,NO,"""67108864;67108864""",DT_BF16;DT_BF16,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.24,38691851,452.949,0.773,154.403,0.263,266.605,0.455,89.058,0.152,0.0,0.000
0,4294967295,190,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193769794672.358	,1032.920,941478.760000,40,0,NO,"""134217728;134217728""",FLOAT16;FLOAT16,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.136,67922959,129.954,0.126,7.451,0.007,963.264,0.936,415.164,0.403,0.003,0.000
0,4294967295,192,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193771679188.658	,1986.420,1883483.580000,40,0,NO,"""134217728;134217728""",FLOAT;FLOAT,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.611,110194345,811.062,0.486,322.936,0.193,1186.617,0.711,213.831,0.128,0.0,0.000
0,4294967295,194,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193774183313.678	,1862.140,2502138.580000,40,0,NO,"""134217728;134217728""",INT32;INT32,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.506,102135372,121.037,0.078,18.844,0.012,1479.992,0.956,557.425,0.36,0.001,0.000
0,4294967295,196,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193776033788.618	,597.960,1848612.610000,40,0,NO,"""134217728;134217728""",INT8;INT8,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.293,19357320,176.868,0.603,4.654,0.016,188.565,0.643,136.455,0.465,0.003,0.000
0,4294967295,198,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193776922010.998	,593.700,887624.540000,40,0,NO,"""134217728;134217728""",UINT8;UINT8,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.268,38759720,176.868,0.301,4.909,0.008,438.468,0.747,301.984,0.514,0.003,0.000
0,4294967295,200,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193777805626.318	,592.480,883021.550000,40,0,NO,"""134217728;134217728""",BOOL;BOOL,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.385,38899402,176.868,0.3,4.979,0.008,450.69,0.765,308.253,0.523,0.003,0.000
0,4294967295,202,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193778908836.578	,1547.260,1102617.770000,40,0,NO,"""134217728;134217728""",DT_BF16;DT_BF16,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.972,81112138,906.65,0.738,347.499,0.283,566.759,0.461,152.209,0.124,0.0,0.000
0,4294967295,204,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193780775430.878	,2121.480,1865047.240000,40,0,NO,"""268435456;268435456""",FLOAT16;FLOAT16,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3401.076,108834417,537.706,0.158,49.803,0.015,3133.217,0.921,1377.148,0.405,0.001,0.000
0,4294967295,206,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193784494291.718	,3932.600,3716739.270000,40,0,NO,"""268435456;268435456""",FLOAT;FLOAT,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605.684,237975174,1612.894,0.447,628.974,0.174,2686.178,0.745,475.701,0.132,0.0,0.000
0,4294967295,208,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193789602621.418	,3749.820,5104397.150000,40,0,NO,"""268435456;268435456""",INT32;INT32,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.093,226848166,242.063,0.07,36.304,0.011,3305.902,0.962,1332.363,0.388,0.0,0.000
0,4294967295,210,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193793261707.758	,1258.620,3655336.430000,40,0,NO,"""268435456;268435456""",INT8;INT8,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.004,62304296,353.722,0.375,8.964,0.009,678.177,0.718,485.217,0.514,0.001,0.000
0,4294967295,212,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193795049988.858	,1261.340,1787022.380000,40,0,NO,"""268435456;268435456""",UINT8;UINT8,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.78,62619456,353.722,0.373,9.003,0.009,686.378,0.723,493.255,0.52,0.001,0.000
0,4294967295,214,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193796809372.738	,1257.260,1758122.660000,40,0,NO,"""268435456;268435456""",BOOL;BOOL,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.583,62342448,353.722,0.374,9.62,0.01,672.546,0.712,482.121,0.51,0.001,0.000
0,4294967295,216,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193799011624.498	,2838.180,2200994.490000,40,0,NO,"""268435456;268435456""",DT_BF16;DT_BF16,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.498,165890839,1812.261,0.721,697.933,0.278,1255.771,0.5,324.643,0.129,0.0,0.000
